player.x player.y time target.x target.y target.r insideTarget?
440 524 1341323594860 437 517 12 0
441 524 1341323594890 437 517 12 0
442 524 1341323594920 437 517 12 0
442 524 1341323594950 437 517 12 0
442 524 1341323594980 437 517 12 0
442 524 1341323595010 437 517 12 0
442 524 1341323595040 437 517 12 0
442 524 1341323595070 437 517 12 0
442 524 1341323595100 437 517 12 0
442 524 1341323595130 437 517 12 0
442 525 1341323595160 437 517 12 0
442 525 1341323595190 437 517 12 0
442 525 1341323595220 437 517 12 0
442 525 1341323595250 437 517 12 0
442 525 1341323595280 437 517 12 0
442 525 1341323595310 437 517 12 0
442 524 1341323595340 437 517 12 0
442 524 1341323595370 437 517 12 0
442 524 1341323595400 437 517 12 0
442 523 1341323595430 437 517 12 0
442 523 1341323595460 437 517 12 0
442 522 1341323595490 437 517 12 0
442 521 1341323595520 437 517 12 0
443 520 1341323595550 437 517 12 0
443 519 1341323595580 437 517 12 0
443 519 1341323595610 437 517 12 0
443 518 1341323595640 437 517 12 0
443 517 1341323595670 437 517 12 0
443 517 1341323595700 437 517 12 0
443 517 1341323595730 437 517 12 0
443 517 1341323595760 437 517 12 0
443 518 1341323595790 437 517 12 0
443 518 1341323595820 437 517 12 0
443 518 1341323595850 437 517 12 0
443 519 1341323595880 437 517 12 0
443 519 1341323595910 437 517 12 0
442 519 1341323595940 437 517 12 0
442 519 1341323595970 437 517 12 0
441 519 1341323596000 437 517 12 0
441 520 1341323596030 437 517 12 0
441 520 1341323596060 437 517 12 0
440 520 1341323596090 437 517 12 0
440 520 1341323596120 437 517 12 0
439 520 1341323596150 437 517 12 0
439 520 1341323596180 437 517 12 0
439 520 1341323596210 437 517 12 0
439 520 1341323596240 437 517 12 0
439 520 1341323596270 437 517 12 0
439 520 1341323596300 437 517 12 0
439 520 1341323596330 437 517 12 0
439 520 1341323596360 437 517 12 0
439 520 1341323596390 437 517 12 0
439 520 1341323596420 437 517 12 0
439 520 1341323596450 437 517 12 0
439 520 1341323596480 437 517 12 0
439 520 1341323596510 437 517 12 0
439 520 1341323596540 437 517 12 0
439 519 1341323596570 437 517 12 0
439 519 1341323596600 437 517 12 0
439 519 1341323596630 437 517 12 0
439 518 1341323596660 437 517 12 1
439 518 1341323596690 437 517 12 1
439 518 1341323596720 437 517 12 1
439 518 1341323596750 437 517 12 1
439 518 1341323596780 437 517 12 1
439 518 1341323596810 437 517 12 1
439 518 1341323596840 437 517 12 1
439 518 1341323596870 437 517 12 1
439 518 1341323596900 437 517 12 1
439 518 1341323596930 437 517 12 1
439 518 1341323596960 437 517 12 1
439 518 1341323596990 437 517 12 1
439 518 1341323597020 437 517 12 1
439 518 1341323597050 437 517 12 1
439 519 1341323597080 437 517 12 0
439 519 1341323597110 437 517 12 0
439 519 1341323597140 437 517 12 0
439 519 1341323597170 437 517 12 0
439 519 1341323597200 437 517 12 0
439 519 1341323597230 437 517 12 0
439 520 1341323597260 437 517 12 0
439 520 1341323597290 437 517 12 0
439 520 1341323597320 437 517 12 0
439 520 1341323597350 437 517 12 0
439 520 1341323597380 437 517 12 0
439 520 1341323597410 437 517 12 0
439 520 1341323597440 437 517 12 0
439 520 1341323597470 437 517 12 0
439 520 1341323597500 437 517 12 0
438 521 1341323597530 437 517 12 0
438 521 1341323597560 437 517 12 0
438 521 1341323597590 437 517 12 0
438 521 1341323597620 437 517 12 0
438 521 1341323597650 437 517 12 0
438 521 1341323597680 437 517 12 0
438 521 1341323597710 437 517 12 0
438 521 1341323597740 437 517 12 0
438 521 1341323597770 437 517 12 0
438 521 1341323597800 437 517 12 0
438 520 1341323597830 437 517 12 0
438 521 1341323597860 437 517 12 0
438 519 1341323597890 437 517 12 1
438 519 1341323597920 437 517 12 1
438 519 1341323597950 437 517 12 1
437 518 1341323597980 437 517 12 1
437 518 1341323598010 437 517 12 1
437 518 1341323598040 437 517 12 1
437 518 1341323598070 437 517 12 1
437 518 1341323598100 437 517 12 1
437 518 1341323598130 437 517 12 1
437 518 1341323598160 437 517 12 1
437 518 1341323598190 437 517 12 1
437 518 1341323598220 437 517 12 1
437 518 1341323598250 437 517 12 1
